INS,DATE,OP,HIG,LOW,CLS,VOL,TOVR,NOTR,VWAP,CIT,CIV,CITR,COT,COV,COTR,CHG,PCHG,PCLS,ANN,SACT,PRV,LTP,MCAP,BBP,BAP
0,20181206,40.5,40.5,38.9,39.5,47575,1871959.2,94,39.349998,734815.51,18568,47,1137143.71,29007,47,0.2,0.51,39.3,0,null,null,39.5,1.4775E10,39.2,39.6
0,20181207,39.2,39.2,37.5,37.5,18533,706727.9,71,38.130001,267041.9,7016,37,439686.0,11517,34,-1.9,-4.82,39.4,0,null,null,37.5,1.41375E10,36.9,39.0
0,20181210,37.7,39.0,37.7,37.9,8682,334629.6,36,38.540001,256188.6,6612,27,78441.0,2070,9,0.2,0.53,37.7,0,null,null,37.9,1.42125E10,37.8,39.2
0,20181211,38.2,38.2,36.9,36.9,24952,938522.0,55,37.610001,532935.0,14076,18,405587.0,10876,37,-1.0,-2.64,37.9,0,null,null,36.9,1.39125E10,36.9,38.0
0,20181212,37.0,38.2,36.9,38.0,104286,3955951.5,100,37.93,2281267.5,60148,60,1674684.01,44138,40,0.9,2.43,37.1,0,null,null,38.0,1.425E10,37.0,38.5
0,20181213,38.0,39.2,37.7,38.0,126098,4819555.5,98,38.220001,3481431.98,91103,57,1338123.5,34995,41,0.0,0.0,38.0,0,null,null,38.0,1.425E10,37.5,39.0
0,20181214,38.0,39.4,37.5,37.5,13689,519541.6,34,37.950001,299834.9,7888,19,219706.7,5801,15,-0.5,-1.32,38.0,0,null,null,37.5,1.42125E10,37.2,39.0
0,20181217,37.5,38.9,37.5,37.7,8702,329523.9,17,37.869999,206030.3,5451,12,123493.6,3251,5,-0.2,-0.53,37.9,0,null,null,37.7,1.41375E10,37.5,39.0
0,20181218,37.5,38.4,37.5,38.4,6087,232314.4,17,38.169998,145162.8,3793,7,87151.6,2294,10,0.7,1.86,37.7,0,null,null,38.4,1.44E10,37.6,39.0
0,20181219,37.6,39.0,30.7,37.2,71277504,2.1920000772E9,80,30.75,2.1916919038E9,71269138,53,308173.4,8366,27,-1.2,-3.13,38.4,0,null,null,37.2,1.4025E10,36.5,38.0
0,20181220,38.0,38.0,36.7,36.9,27750,1027524.8,59,37.029999,85755.5,2276,14,941769.3,25474,45,-0.5,-1.34,37.4,0,null,null,36.9,1.38E10,36.5,37.9
0,20181221,36.7,37.0,36.5,36.5,8199,299821.5,18,36.57,0.0,0,0,299821.5,8199,18,-0.3,-0.82,36.8,0,null,null,36.5,1.3725E10,36.3,38.0
0,20181224,37.0,37.5,37.0,37.5,15257,566359.0,30,37.119999,512820.0,13810,24,53539.0,1447,6,0.9,2.46,36.6,0,null,null,37.5,1.39125E10,37.0,38.7
0,20181226,38.4,40.0,37.9,39.2,88282,3451428.8,127,39.099998,2807700.54,71681,91,643728.3,16601,36,2.1,5.66,37.1,0,null,null,39.2,1.4775E10,39.1,39.7
0,20181227,39.7,40.0,39.4,39.9,22688,905639.0,36,39.919998,757701.0,18952,24,147938.0,3736,12,0.5,1.27,39.4,0,null,null,39.9,1.49625E10,39.3,40.0
0,20181228,39.3,42.9,39.3,42.5,138233,5696323.4,171,41.209999,5253265.31,127585,141,443058.1,10648,30,2.6,6.52,39.9,0,null,null,42.5,1.59E10,40.0,42.5
0,20181231,42.5,45.1,42.4,45.0,252009,1.12341125E7,424,44.580002,8092899.23,181457,297,3141213.29,70552,127,2.6,6.13,42.4,0,null,null,45.0,1.68E10,44.0,45.0
